order_id,order_date,customer_id,channel,status,order_timestamp_utc
O04036,2024-02-15,C0153,web,completed,2024-02-15T20:50:42+00:00
O04091,2024-02-15,C0027,store,completed,2024-02-15T16:49:19Z
O04518,2024-02-15,C0112,web,completed,2024-02-15T21:08
O04875,2024-02-15,C0030,store,completed,02/15/2024 10:46 AM
O05420,2024-02-15,C0027,web,completed,2024-02-15T19:03:10Z
O05712,2024-02-15,C0179,web,completed,2024-02-15T17:07
O00880,2024-02-16,C0142,web,completed,2024-02-16T00:55
O01395,2024-02-16,C0088,web,completed,2024-02-16T23:34:35Z
O02983,2024-02-16,C0044,web,completed,02/16/2024 09:34 AM
O03082,2024-02-16,C0180,web,completed,2024-02-16T21:24:32Z
O04506,2024-02-16,C0160,web,completed,2024-02-16T18:10
O04684,2024-02-16,C0161,web,completed,02/16/2024 06:26 AM
O05270,2024-02-16,C0180,store,completed,02/16/2024 12:20 PM
O05574,2024-02-16,C0044,web,cancelled,2024-02-16T21:11:01Z
O00796,2024-02-17,C0125,web,completed,2024-02-17T18:09
O01049,2024-02-17,C0038,web,completed,2024-02-17T21:50:15Z
O02779,2024-02-17,C0079,store,completed,2024-02-17T15:11:33Z
O02860,2024-02-17,C0117,web,completed,2024-02-17T15:45:40Z
O03067,2024-02-17,C0019,web,completed,02/17/2024 08:45 PM
O03681,2024-02-17,C0142,web,completed,2024-02-17T20:43:59Z
O00634,2024-02-18,C0062,store,completed,2024-02-18T13:55
O00764,2024-02-18,C0081,web,cancelled,02/18/2024 02:02 AM
O01145,2024-02-18,C0081,web,completed,2024-02-18T17:25:24Z
O02666,2024-02-18,C0033,web,completed,2024-02-18T08:46:53Z
O02881,2024-02-18,C0010,web,completed,2024-02-18T14:09:40Z
O03102,2024-02-18,C0173,store,completed,02/18/2024 10:21 AM
O03523,2024-02-18,C0133,web,completed,02/18/2024 10:40 AM
O04862,2024-02-18,C0160,store,completed,2024-02-18T17:59:54Z
O04981,2024-02-18,C0155,web,completed,02/18/2024 11:20 AM
O05084,2024-02-18,C0090,phone,completed,2024-02-18T14:38:52Z
O05717,2024-02-18,C0114,store,completed,02/18/2024 12:24 PM
O05962,2024-02-18,C0120,web,completed,2024-02-18T20:39
O05965,2024-02-18,C0051,web,cancelled,02/18/2024 08:56 PM
O00456,2024-02-19,C0168,web,pending,02/19/2024 08:46 AM
O00790,2024-02-19,C0129,store,completed,02/19/2024 05:51 PM
O00851,2024-02-19,C0170,web,completed,2024-02-19T08:00:12Z
O01908,2024-02-19,C0059,web,completed,2024-02-19T20:27:01Z
O03610,2024-02-19,C0071,web,completed,2024-02-19T23:59:22Z
O04968,2024-02-19,C0074,web,completed,2024-02-19T19:55:53+00:00
O05164,2024-02-19,C0152,phone,pending,02/19/2024 12:37 PM
O05298,2024-02-19,C0164,web,completed,02/19/2024 06:34 PM
O05917,2024-02-19,C0115,web,cancelled,2024-02-19T15:00
O00765,2024-02-20,C0147,store,completed,2024-02-20T19:30:28Z
O01064,2024-02-20,C0026,phone,completed,02/20/2024 10:20 AM
O02095,2024-02-20,C0050,web,completed,2024-02-20T14:46:07Z
O02926,2024-02-20,C0004,web,completed,2024-02-20T10:18:41Z
O03337,2024-02-20,C0006,web,cancelled,02/20/2024 01:01 PM
O03401,2024-02-20,C0061,web,completed,2024-02-20T11:11
O03934,2024-02-20,C0085,web,completed,02/20/2024 08:35 PM
O04094,2024-02-20,C0100,web,cancelled,2024-02-20T12:28:12Z
O05774,2024-02-20,C0076,web,completed,02/20/2024 10:28 AM
O00474,2024-02-21,C0120,web,cancelled,2024-02-21T16:27:15Z
O01022,2024-02-21,C0110,phone,completed,2024-02-21T09:00
O01982,2024-02-21,C0024,web,completed,02/21/2024 10:14 PM
O02319,2024-02-21,C0149,web,completed,2024-02-21T16:53:06Z
O02737,2024-02-21,C0006,web,completed,2024-02-21T12:08:17Z
O04397,2024-02-21,C0041,store,completed,2024-02-21T16:18:52Z
O05617,2024-02-21,C0173,store,completed,2024-02-21T18:06
O05824,2024-02-21,C0052,web,completed,2024-02-21T23:21:57+00:00
O05851,2024-02-21,C0015,store,completed,02/21/2024 10:24 AM
O00287,2024-02-22,C0045,store,completed,02/22/2024 12:13 PM
O00787,2024-02-22,C0140,web,completed,2024-02-22T08:48:50+00:00
O01984,2024-02-22,C0105,store,completed,2024-02-22T15:24:32Z
O05064,2024-02-22,C0111,web,completed,2024-02-22T10:04
O05919,2024-02-22,C0060,web,completed,2024-02-22T10:06:51Z
O00446,2024-02-23,C0167,web,completed,2024-02-23T18:31:44+00:00
O01024,2024-02-23,C0051,web,completed,02/23/2024 12:50 PM
O01508,2024-02-23,C0111,store,completed,02/23/2024 01:06 PM
O03422,2024-02-23,C0052,web,completed,2024-02-23T20:02
O03886,2024-02-23,C0091,web,completed,2024-02-23T22:24:07Z
O04759,2024-02-23,C0155,store,completed,2024-02-23T18:43:06+00:00
O05010,2024-02-23,C0004,web,completed,2024-02-23T12:10:50+00:00
O05126,2024-02-23,C0150,web,completed,2024-02-23T10:39:24+00:00
O05388,2024-02-23,C0107,web,pending,2024-02-23T16:11:14Z
O05497,2024-02-23,C0141,store,completed,2024-02-23T16:08:51Z
O00814,2024-02-24,C0060,web,completed,2024-02-24T21:44:20Z
O02005,2024-02-24,C0129,web,completed,2024-02-24T17:43:14Z
O02241,2024-02-24,C0091,store,completed,2024-02-24T11:17:09+00:00
O02745,2024-02-24,C0161,web,pending,02/24/2024 10:04 PM
O02815,2024-02-24,C0061,store,completed,02/24/2024 04:19 PM
O03052,2024-02-24,C0037,store,completed,2024-02-24T13:27:31+00:00
O05605,2024-02-24,C0020,web,completed,2024-02-24T17:49:26+00:00
O05793,2024-02-24,C0134,store,pending,2024-02-24T10:21:07Z
O05871,2024-02-24,C0018,web,completed,2024-02-24T22:05:28+00:00
O01232,2024-02-25,C0008,web,completed,2024-02-25T22:08:09Z
O03544,2024-02-25,C0034,web,completed,2024-02-25T17:57:12Z
O04181,2024-02-25,C0036,web,completed,2024-02-25T12:52:01+00:00
O04623,2024-02-25,C0052,store,completed,2024-02-25T10:09:55+00:00
O05636,2024-02-25,C0081,web,completed,2024-02-25T13:54:36Z
O00154,2024-02-26,C0025,store,completed,2024-02-26T13:58:24+00:00
O00425,2024-02-26,C0082,store,completed,2024-02-26T14:39:11+00:00
O01124,2024-02-26,C0075,web,completed,02/26/2024 11:08 PM
O01699,2024-02-26,C0030,web,completed,02/26/2024 08:22 PM
O01843,2024-02-26,C0125,store,completed,02/26/2024 10:49 AM
O03063,2024-02-26,C0068,web,completed,2024-02-26T13:33:03Z
O00894,2024-02-27,C0143,web,completed,02/27/2024 01:03 PM
O01120,2024-02-27,C0155,store,completed,2024-02-27T15:03:45+00:00
O01810,2024-02-27,C0053,web,completed,2024-02-27T20:49:12+00:00
O02107,2024-02-27,C0043,web,completed,02/27/2024 10:31 PM
O02371,2024-02-27,C0097,phone,completed,2024-02-27T14:45:00+00:00
O03078,2024-02-27,C0092,web,completed,2024-02-27T23:16:16+00:00
O03744,2024-02-27,C0083,phone,completed,02/27/2024 09:23 AM
O04597,2024-02-27,C0049,phone,pending,2024-02-27T10:26
O04606,2024-02-27,C0118,web,completed,2024-02-27T18:29
O04726,2024-02-27,C0067,web,completed,2024-02-27T22:38:19+00:00
O04784,2024-02-27,C0076,store,completed,2024-02-27T16:43:27+00:00
O05769,2024-02-27,C0173,web,completed,02/27/2024 07:39 PM
O05906,2024-02-27,C0126,web,completed,2024-02-27T16:36:57Z
O00852,2024-02-28,C0044,web,completed,02/28/2024 01:33 PM
O01343,2024-02-28,C0074,web,completed,2024-02-28T19:59:50+00:00
O01728,2024-02-28,C0029,web,completed,2024-02-28T05:59:26Z
O02710,2024-02-28,C0147,web,completed,2024-02-28T21:44:44Z
O04129,2024-02-28,C0052,web,completed,02/28/2024 11:27 PM
O00497,2024-02-29,C0131,store,completed,2024-02-29T15:10:18Z
O00976,2024-02-29,C0028,web,completed,2024-02-29T22:42:21Z
O01436,2024-02-29,C0075,store,completed,2024-02-29T16:23:24Z
O01617,2024-02-29,C0011,web,completed,2024-02-29T18:08:43Z
O02191,2024-02-29,C0007,web,cancelled,2024-02-29T17:43:54Z
O02919,2024-02-29,C0166,web,completed,02/29/2024 03:11 PM
O03372,2024-02-29,C0084,store,cancelled,2024-02-29T12:41:24Z
O04534,2024-02-29,C0089,web,completed,02/29/2024 03:15 PM
O05784,2024-02-29,C0097,web,completed,2024-02-29T08:19
O05826,2024-02-29,C0055,web,completed,2024-02-29T19:43:39+00:00
O00180,2024-03-01,C0005,store,completed,2024-03-01T09:53:19Z
O02670,2024-03-01,C0119,web,completed,03/01/2024 11:09 AM
O02733,2024-03-01,C0006,phone,completed,2024-03-01T15:45:14Z
O04990,2024-03-01,C0126,web,completed,2024-03-01T19:10:07+00:00
O05286,2024-03-01,C0073,phone,completed,2024-03-01T11:45
O05396,2024-03-01,C0132,web,completed,2024-03-01T12:16
O05616,2024-03-01,C0128,web,completed,03/01/2024 10:44 PM
O01925,2024-03-02,C0152,web,completed,2024-03-02T17:32:42Z
O02631,2024-03-02,C0013,web,pending,03/02/2024 10:34 PM
O03448,2024-03-02,C0100,store,completed,03/02/2024 11:18 AM
O03756,2024-03-02,C0127,web,completed,2024-03-02T13:43:58+00:00
O04292,2024-03-02,C0069,web,completed,03/02/2024 03:26 PM
O01146,2024-03-03,C0034,store,completed,2024-03-03T09:32:24Z
O01330,2024-03-03,C0103,web,completed,2024-03-03T21:57:36Z
O01638,2024-03-03,C0020,web,completed,2024-03-03T15:10:56+00:00
O04596,2024-03-03,C0095,store,completed,2024-03-03T17:19:19Z
O05065,2024-03-03,C0127,web,completed,2024-03-03T17:42:29Z
O05247,2024-03-03,C0088,store,completed,03/03/2024 03:48 PM
O00127,2024-03-04,C0079,store,completed,2024-03-04T11:24
O00604,2024-03-04,C0073,store,completed,2024-03-04T18:18:50+00:00
O00767,2024-03-04,C0110,web,completed,03/04/2024 11:01 PM
O01990,2024-03-04,C0095,web,completed,2024-03-04T20:13
O02369,2024-03-04,C0011,web,completed,2024-03-04T16:37:27Z
O04065,2024-03-04,C0150,store,completed,2024-03-04T11:36:38+00:00
O04653,2024-03-04,C0135,web,completed,2024-03-04T12:18:15+00:00
O05191,2024-03-04,C0004,web,completed,2024-03-04T18:21:24Z
O00330,2024-03-05,C0014,web,completed,03/05/2024 11:39 AM
O01568,2024-03-05,C0001,web,completed,2024-03-05T21:34:10+00:00
O01998,2024-03-05,C0105,web,pending,2024-03-05T01:02:20+00:00
O02010,2024-03-05,C0172,web,completed,2024-03-05T20:08:50Z
O03687,2024-03-05,C0115,web,completed,2024-03-05T09:41:46Z
O03838,2024-03-05,C0129,web,completed,2024-03-05T08:06
O04873,2024-03-05,C0149,web,cancelled,2024-03-05T23:17:11Z
O05509,2024-03-05,C0159,phone,completed,2024-03-05T10:01:25Z
O05588,2024-03-05,C0033,web,completed,2024-03-05T18:52:55Z
O05666,2024-03-05,C0049,web,completed,2024-03-05T23:37:04+00:00
O01906,2024-03-06,C0003,web,completed,2024-03-06T09:35:47+00:00
O02047,2024-03-06,C0051,web,completed,2024-03-06T12:28:53+00:00
O02518,2024-03-06,C0116,web,completed,2024-03-06T19:27:06Z
O03936,2024-03-06,C0060,web,completed,2024-03-06T21:34:10Z
O05408,2024-03-06,C0023,web,cancelled,03/06/2024 03:30 PM
O05537,2024-03-06,C0109,phone,completed,03/06/2024 01:17 PM
O00013,2024-03-07,C0159,web,completed,03/07/2024 07:00 PM
O00969,2024-03-07,C0034,web,completed,03/07/2024 11:01 PM
O01484,2024-03-07,C0043,store,completed,03/07/2024 10:41 AM
O01894,2024-03-07,C0129,web,completed,2024-03-07T23:19:19Z
O02141,2024-03-07,C0068,web,completed,2024-03-07T16:10:25+00:00
O02647,2024-03-07,C0096,web,completed,2024-03-07T06:22:40+00:00
O03126,2024-03-07,C0062,web,completed,2024-03-07T14:19:47Z
O04859,2024-03-07,C0018,web,completed,03/07/2024 09:54 PM
O05263,2024-03-07,C0029,web,completed,2024-03-07T15:23:19+00:00
O00850,2024-03-08,C0153,web,completed,03/08/2024 08:42 PM
O00896,2024-03-08,C0143,web,completed,2024-03-08T16:13
O01491,2024-03-08,C0087,web,completed,2024-03-08T09:34:52+00:00
O01855,2024-03-08,C0159,web,completed,2024-03-08T08:19
O02752,2024-03-08,C0160,web,completed,2024-03-08T17:16:04+00:00
O04376,2024-03-08,C0169,web,completed,2024-03-08T06:13
O04446,2024-03-08,C0012,store,completed,2024-03-08T13:51:46Z
O04642,2024-03-08,C0004,web,completed,2024-03-08T05:20:39+00:00
O05595,2024-03-08,C0159,web,completed,2024-03-08T21:20:10+00:00
O00654,2024-03-09,C0104,web,completed,2024-03-09T09:03:51Z
O01142,2024-03-09,C0111,store,completed,2024-03-09T17:33:32+00:00
O01231,2024-03-09,C0164,web,completed,2024-03-09T21:02
O01956,2024-03-09,C0018,web,completed,03/09/2024 02:32 PM
O03041,2024-03-09,C0041,web,completed,2024-03-09T12:19:45Z
O03393,2024-03-09,C0171,web,completed,2024-03-09T17:32:45Z
O03935,2024-03-09,C0109,store,completed,2024-03-09T13:18:22Z
O01719,2024-03-10,C0049,web,completed,2024-03-10T11:37:12Z
O01744,2024-03-10,C0155,store,completed,2024-03-10T16:57
O02003,2024-03-10,C0082,store,completed,2024-03-10T10:20:10+00:00
O03014,2024-03-10,C0160,store,completed,2024-03-10T11:02:49Z
O03581,2024-03-10,C0073,web,completed,2024-03-10T15:41:59+00:00
O03878,2024-03-10,C0141,phone,cancelled,2024-03-10T10:59:39Z
O05066,2024-03-10,C0113,web,completed,2024-03-10T16:55:23Z
O05375,2024-03-10,C0096,store,completed,03/10/2024 06:57 PM
O05970,2024-03-10,C0130,web,completed,03/10/2024 09:27 PM
O00847,2024-03-11,C0016,web,completed,2024-03-11T11:28
O01043,2024-03-11,C0147,store,completed,03/11/2024 12:15 PM
O01099,2024-03-11,C0006,web,completed,2024-03-11T18:44:33+00:00
O04213,2024-03-11,C0159,web,completed,03/11/2024 09:22 PM
O04724,2024-03-11,C0078,store,completed,2024-03-11T09:31
O04883,2024-03-11,C0159,store,completed,03/11/2024 02:22 PM
O05780,2024-03-11,C0025,web,completed,2024-03-11T12:17
O05888,2024-03-11,C0039,web,completed,03/11/2024 08:06 PM
O00548,2024-03-12,C0036,store,completed,2024-03-12T14:09
O01140,2024-03-12,C0160,web,completed,2024-03-12T12:07:31Z
O05007,2024-03-12,C0001,phone,completed,03/12/2024 11:27 AM
O05601,2024-03-12,C0035,phone,completed,2024-03-12T14:50:03+00:00
O00298,2024-03-13,C0112,store,completed,2024-03-13T09:00:12+00:00
O02089,2024-03-13,C0174,phone,completed,03/13/2024 04:46 PM
O02865,2024-03-13,C0126,phone,completed,2024-03-13T10:50
O03049,2024-03-13,C0018,phone,completed,2024-03-13T12:49
O04490,2024-03-13,C0074,web,completed,2024-03-13T22:28:03Z
O05726,2024-03-13,C0042,store,cancelled,03/13/2024 11:28 AM
O00438,2024-03-14,C0154,web,completed,03/14/2024 10:18 AM
O00984,2024-03-14,C0137,phone,completed,2024-03-14T10:53:05Z
O01254,2024-03-14,C0066,web,completed,2024-03-14T11:06:25Z
O02412,2024-03-14,C0066,web,completed,2024-03-14T10:04:08Z
O03561,2024-03-14,C0089,web,completed,03/14/2024 09:10 PM
O03885,2024-03-14,C0021,phone,completed,2024-03-14T11:14:03+00:00
O04251,2024-03-14,C0142,web,completed,2024-03-14T14:20
O04491,2024-03-14,C0133,web,completed,2024-03-14T18:25:12+00:00
O04631,2024-03-14,C0083,web,completed,2024-03-14T21:01
O05183,2024-03-14,C0106,web,completed,2024-03-14T08:45:06+00:00
O05184,2024-03-14,C0018,web,completed,03/14/2024 08:27 AM
O05289,2024-03-14,C0116,web,completed,2024-03-14T09:11:51Z
O05604,2024-03-14,C0027,store,completed,2024-03-14T16:06:49+00:00
O05607,2024-03-14,C0026,web,completed,03/14/2024 05:08 PM
O00667,2024-03-15,C0047,web,completed,2024-03-15T06:12
O00889,2024-03-15,C0159,web,completed,03/15/2024 01:28 PM
O01459,2024-03-15,C0012,web,completed,2024-03-15T18:54:48Z
O02832,2024-03-15,C0112,web,completed,2024-03-15T10:48:58+00:00
O03854,2024-03-15,C0112,web,cancelled,2024-03-15T16:31:29Z
O04040,2024-03-15,C0106,store,completed,2024-03-15T19:57:22Z
O04361,2024-03-15,C0082,store,completed,03/15/2024 01:47 PM
O05053,2024-03-15,C0163,web,completed,03/15/2024 09:39 AM
O05133,2024-03-15,C0124,store,completed,03/15/2024 11:58 AM
O05579,2024-03-15,C0110,web,completed,2024-03-15T21:01
O05779,2024-03-15,C0042,web,completed,03/15/2024 02:40 PM
O05838,2024-03-15,C0064,phone,completed,03/15/2024 12:48 PM
O00160,2024-03-16,C0148,web,pending,2024-03-16T22:48:55Z
O00178,2024-03-16,C0167,web,completed,2024-03-16T14:46:19Z
O03163,2024-03-16,C0086,web,completed,03/16/2024 04:58 PM
O04207,2024-03-16,C0110,web,completed,2024-03-16T16:17
O04237,2024-03-16,C0095,phone,completed,2024-03-16T13:22:19Z
O04844,2024-03-16,C0052,web,completed,2024-03-16T14:04:22+00:00
O04886,2024-03-16,C0069,web,completed,03/16/2024 08:18 AM
O00383,2024-03-17,C0064,store,completed,2024-03-17T16:58:23Z
O01296,2024-03-17,C0074,store,completed,2024-03-17T11:46:33+00:00
O02012,2024-03-17,C0020,web,completed,2024-03-17T20:31
O02639,2024-03-17,C0143,web,completed,03/17/2024 09:58 PM
O02838,2024-03-17,C0156,store,completed,2024-03-17T14:06:40Z
O02845,2024-03-17,C0046,web,completed,2024-03-17T06:39
O03483,2024-03-17,C0053,store,completed,2024-03-17T13:06:55Z
O04637,2024-03-17,C0138,store,completed,2024-03-17T14:58
O04748,2024-03-17,C0163,store,completed,2024-03-17T09:56:40Z
O05455,2024-03-17,C0096,web,completed,2024-03-17T18:04:01+00:00
O00050,2024-03-18,C0154,web,completed,2024-03-18T20:09:51+00:00
O01806,2024-03-18,C0075,store,completed,2024-03-18T13:12:27Z
O03089,2024-03-18,C0060,web,completed,2024-03-18T00:34
O04183,2024-03-18,C0164,web,completed,2024-03-18T13:52:52Z
O04261,2024-03-18,C0005,web,completed,2024-03-18T14:51:33Z
O04330,2024-03-18,C0068,web,completed,2024-03-18T12:40:09Z
O04366,2024-03-18,C0050,web,completed,03/18/2024 08:08 PM
O04398,2024-03-18,C0054,web,completed,03/18/2024 05:14 PM
O05558,2024-03-18,C0004,phone,completed,2024-03-18T17:47
O05843,2024-03-18,C0110,web,completed,2024-03-18T10:55:35Z
O00964,2024-03-19,C0104,web,completed,2024-03-19T21:34:22+00:00
O01015,2024-03-19,C0097,web,completed,2024-03-19T08:23:48Z
O01102,2024-03-19,C0056,web,cancelled,2024-03-19T16:14:33+00:00
O01401,2024-03-19,C0164,web,completed,2024-03-19T23:43
O01620,2024-03-19,C0129,web,completed,03/19/2024 03:56 PM
O01875,2024-03-19,C0001,web,completed,2024-03-19T15:07:07+00:00
O02482,2024-03-19,C0166,web,completed,2024-03-19T20:13:50+00:00
O03203,2024-03-19,C0115,web,completed,2024-03-19T12:42
O03360,2024-03-19,C0124,store,completed,2024-03-19T18:03:01+00:00
O03643,2024-03-19,C0094,web,completed,2024-03-19T17:30:27Z
O03932,2024-03-19,C0045,web,completed,2024-03-19T19:34:09+00:00
O04725,2024-03-19,C0083,web,completed,2024-03-19T19:06:22Z
O04795,2024-03-19,C0134,web,completed,2024-03-19T18:08:02Z
O05162,2024-03-19,C0008,phone,completed,2024-03-19T12:57:31Z
O00362,2024-03-20,C0095,web,completed,2024-03-20T11:26:08+00:00
O01370,2024-03-20,C0126,web,pending,03/20/2024 10:29 AM
O01770,2024-03-20,C0044,web,completed,2024-03-20T08:30:56Z
O02505,2024-03-20,C0083,web,completed,2024-03-20T15:13:48+00:00
O02663,2024-03-20,C0144,phone,completed,2024-03-20T17:14
O04868,2024-03-20,C0050,store,completed,03/20/2024 03:59 PM
O04980,2024-03-20,C0149,web,completed,2024-03-20T18:21:25+00:00
O05649,2024-03-20,C0049,store,completed,2024-03-20T13:21:02Z
O05992,2024-03-20,C0004,web,completed,2024-03-20T17:22
O00882,2024-03-21,C0073,web,completed,2024-03-21T22:39:02Z
O02502,2024-03-21,C0091,web,completed,2024-03-21T19:32:18Z
O02651,2024-03-21,C0041,web,completed,2024-03-21T22:23
O02895,2024-03-21,C0050,web,pending,2024-03-21T22:45:50+00:00
O03323,2024-03-21,C0090,store,completed,03/21/2024 10:16 AM
O03837,2024-03-21,C0170,web,completed,2024-03-21T21:56:09+00:00
O04974,2024-03-21,C0021,phone,cancelled,03/21/2024 01:04 PM
O00052,2024-03-22,C0137,store,completed,2024-03-22T14:42:23Z
O00529,2024-03-22,C0120,store,completed,2024-03-22T13:59:03Z
O01059,2024-03-22,C0013,web,pending,2024-03-22T23:17:18Z
O04257,2024-03-22,C0059,web,completed,2024-03-22T10:30:17Z
O04301,2024-03-22,C0032,web,completed,2024-03-22T23:11
O04421,2024-03-22,C0100,store,completed,2024-03-22T17:07:42Z
O04477,2024-03-22,C0009,web,completed,2024-03-22T21:07:58+00:00
O05896,2024-03-22,C0088,web,completed,03/22/2024 09:21 PM
O00004,2024-03-23,C0109,web,completed,03/23/2024 09:55 AM
O00226,2024-03-23,C0017,web,completed,2024-03-23T17:23:32+00:00
O00729,2024-03-23,C0047,web,completed,2024-03-23T21:12:58+00:00
O01891,2024-03-23,C0054,web,completed,2024-03-23T19:45
O03062,2024-03-23,C0176,web,completed,03/23/2024 04:51 PM
O03960,2024-03-23,C0132,phone,completed,03/23/2024 11:11 AM
O04480,2024-03-23,C0120,store,completed,2024-03-23T10:43
O04680,2024-03-23,C0170,web,completed,03/23/2024 08:43 PM
O04776,2024-03-23,C0118,web,completed,2024-03-23T22:50:36Z
O05381,2024-03-23,C0030,store,completed,2024-03-23T09:18:09+00:00
O00955,2024-03-24,C0147,web,completed,2024-03-24T11:16:58Z
O01682,2024-03-24,C0032,web,completed,03/24/2024 11:23 AM
O02007,2024-03-24,C0101,web,completed,2024-03-24T22:52
O02175,2024-03-24,C0159,web,completed,2024-03-24T11:33:02+00:00
O02538,2024-03-24,C0079,web,completed,2024-03-24T09:55:03+00:00
O03158,2024-03-24,C0177,phone,completed,2024-03-24T10:08:34Z
O03882,2024-03-24,C0002,web,completed,2024-03-24T22:15
O03959,2024-03-24,C0049,web,completed,2024-03-24T18:47:12Z
O03962,2024-03-24,C0127,web,completed,2024-03-24T20:51:37Z
O03969,2024-03-24,C0022,web,completed,2024-03-24T21:37:56Z
O04702,2024-03-24,C0020,store,completed,2024-03-24T12:06:05Z
O05806,2024-03-24,C0074,web,completed,2024-03-24T11:24:26+00:00
O00110,2024-03-25,C0071,phone,completed,2024-03-25T17:50:22+00:00
O00595,2024-03-25,C0135,web,completed,2024-03-25T20:07:32Z
O03297,2024-03-25,C0033,web,completed,2024-03-25T10:36:19Z
O03595,2024-03-25,C0080,web,completed,2024-03-25T19:10:40Z
O04755,2024-03-25,C0019,web,completed,2024-03-25T15:48:13+00:00
O00484,2024-03-26,C0118,web,completed,2024-03-26T19:54:10Z
O01439,2024-03-26,C0180,web,completed,03/26/2024 10:45 PM
O03313,2024-03-26,C0092,store,completed,2024-03-26T10:35:29Z
O04616,2024-03-26,C0034,store,completed,2024-03-26T14:01:30Z
O05677,2024-03-26,C0039,store,completed,2024-03-26T13:16:59+00:00
O00119,2024-03-27,C0176,web,completed,2024-03-27T16:30:28+00:00
O01006,2024-03-27,C0118,web,completed,2024-03-27T15:58:04Z
O01876,2024-03-27,C0131,phone,completed,2024-03-27T13:14:13Z
O01881,2024-03-27,C0062,web,completed,2024-03-27T19:36
O04313,2024-03-27,C0116,web,completed,2024-03-27T23:01:28Z
O04521,2024-03-27,C0109,web,completed,2024-03-27T21:16:28+00:00
O04527,2024-03-27,C0023,web,completed,2024-03-27T06:48:49+00:00
O04555,2024-03-27,C0023,web,completed,2024-03-27T19:44:46Z
O04560,2024-03-27,C0049,web,completed,2024-03-27T15:27:38+00:00
O05918,2024-03-27,C0164,web,completed,03/27/2024 09:46 PM
O01380,2024-03-28,C0121,phone,completed,03/28/2024 11:26 AM
O01539,2024-03-28,C0079,web,completed,2024-03-28T19:55:57Z
O02406,2024-03-28,C0062,web,completed,2024-03-28T14:35:25Z
O02702,2024-03-28,C0005,web,completed,2024-03-28T20:22:30Z
O03533,2024-03-28,C0162,web,completed,2024-03-28T20:29:27+00:00
O03771,2024-03-28,C0091,web,completed,03/28/2024 11:35 AM
O03889,2024-03-28,C0087,web,completed,2024-03-28T09:23:11Z
O03906,2024-03-28,C0166,web,completed,2024-03-28T18:06:44Z
O03909,2024-03-28,C0104,web,completed,2024-03-28T21:43
O03920,2024-03-28,C0098,store,completed,2024-03-28T10:05:57Z
O04349,2024-03-28,C0018,store,completed,2024-03-28T10:16:11+00:00
O04918,2024-03-28,C0170,web,cancelled,03/28/2024 12:19 PM
O05027,2024-03-28,C0127,phone,completed,2024-03-28T16:43:45Z
O05640,2024-03-28,C0144,store,completed,2024-03-28T16:50:10Z
O05868,2024-03-28,C0015,web,completed,2024-03-28T14:47:28Z
O00476,2024-03-29,C0106,store,completed,2024-03-29T10:23
O00633,2024-03-29,C0085,store,completed,2024-03-29T12:22:07Z
O03347,2024-03-29,C0048,web,cancelled,2024-03-29T17:49:42Z
O04215,2024-03-29,C0179,web,completed,2024-03-29T07:25:28Z
O04230,2024-03-29,C0133,web,completed,2024-03-29T20:34:44Z
O05523,2024-03-29,C0119,web,completed,03/29/2024 09:12 PM
O00299,2024-03-30,C0141,phone,completed,2024-03-30T15:16:14Z
O00324,2024-03-30,C0081,web,completed,2024-03-30T14:10:10+00:00
O00455,2024-03-30,C0139,store,completed,2024-03-30T13:20:23+00:00
O00493,2024-03-30,C0164,store,completed,03/30/2024 11:54 AM
O01766,2024-03-30,C0095,web,completed,2024-03-30T13:11:16Z
O01864,2024-03-30,C0127,store,completed,2024-03-30T10:00
O02902,2024-03-30,C0115,store,completed,03/30/2024 12:51 PM
O03794,2024-03-30,C0177,web,completed,2024-03-30T11:32:45Z
O04048,2024-03-30,C0167,web,completed,03/30/2024 10:21 PM
O05134,2024-03-30,C0169,phone,completed,2024-03-30T14:01
O00228,2024-03-31,C0098,web,completed,2024-03-31T23:28:36Z
O00403,2024-03-31,C0047,store,pending,2024-03-31T18:49
O01244,2024-03-31,C0058,web,completed,2024-03-31T20:21:27+00:00
O01288,2024-03-31,C0001,web,completed,03/31/2024 07:42 AM
O01450,2024-03-31,C0039,phone,pending,2024-03-31T12:28
O01697,2024-03-31,C0024,web,completed,2024-03-31T15:27:34+00:00
O02032,2024-03-31,C0064,web,completed,03/31/2024 05:38 PM
O02330,2024-03-31,C0068,phone,completed,2024-03-31T10:42:13Z
O03704,2024-03-31,C0003,web,completed,03/31/2024 08:04 PM
O04341,2024-03-31,C0058,store,completed,03/31/2024 08:40 PM
O04586,2024-03-31,C0111,web,pending,2024-03-31T21:09:18Z
O05598,2024-03-31,C0032,web,completed,2024-03-31T15:44:16+00:00
