order_id,order_date,customer_id,channel,status,order_timestamp_utc
O00210,2024-05-26,C0017,store,completed,2024-05-26T14:28:19Z
O00434,2024-05-26,C0006,web,completed,2024-05-26T19:11:57Z
O00678,2024-05-26,C0158,store,completed,2024-05-26T14:11:39Z
O00859,2024-05-26,C0090,web,completed,2024-05-26T15:40:45Z
O01106,2024-05-26,C0059,web,completed,2024-05-26T23:29:09Z
O01291,2024-05-26,C0152,store,completed,2024-05-26T11:41:32Z
O02896,2024-05-26,C0043,web,completed,2024-05-26T16:50:34Z
O02944,2024-05-26,C0066,phone,completed,2024-05-26T09:28:24Z
O03598,2024-05-26,C0179,web,completed,2024-05-26T18:45:35Z
O03656,2024-05-26,C0163,web,completed,2024-05-26T19:37:43Z
O03778,2024-05-26,C0078,store,completed,2024-05-26T15:17:47Z
O03944,2024-05-26,C0153,store,completed,2024-05-26T15:56:32Z
O05654,2024-05-26,C0098,web,completed,2024-05-26T18:46:06Z
O05891,2024-05-26,C0025,phone,completed,2024-05-26T11:50:31Z
O02254,2024-05-27,C0049,phone,completed,2024-05-27T16:33:40Z
O02293,2024-05-27,C0143,store,completed,2024-05-27T10:23:35Z
O02676,2024-05-27,C0099,web,completed,2024-05-27T11:00:44Z
O03626,2024-05-27,C0108,web,completed,2024-05-27T21:22:35Z
O04470,2024-05-27,C0079,store,completed,2024-05-27T14:17:20Z
O04927,2024-05-27,C0011,phone,completed,2024-05-27T12:50:51Z
O05924,2024-05-27,C0127,store,completed,2024-05-27T16:22:31Z
O00203,2024-05-28,C0128,web,completed,2024-05-28T14:19:03Z
O00951,2024-05-28,C0020,phone,completed,2024-05-28T10:22:11Z
O01176,2024-05-28,C0023,web,completed,2024-05-28T14:55:56Z
O01411,2024-05-28,C0043,web,completed,2024-05-28T17:59:14Z
O02181,2024-05-28,C0009,web,completed,2024-05-28T08:13:20Z
O02760,2024-05-28,C0180,web,completed,2024-05-28T21:51:23Z
O02891,2024-05-28,C0170,web,completed,2024-05-28T20:48:48Z
O04488,2024-05-28,C0013,store,completed,2024-05-28T10:55:36Z
O04504,2024-05-28,C0068,store,completed,2024-05-28T19:11:24Z
O04731,2024-05-28,C0134,store,completed,2024-05-28T09:57:55Z
O04828,2024-05-28,C0170,web,completed,2024-05-28T21:38:31Z
O05594,2024-05-28,C0116,web,completed,2024-05-28T17:38:12Z
O05619,2024-05-28,C0180,store,completed,2024-05-28T17:40:29Z
O05785,2024-05-28,C0033,web,cancelled,2024-05-28T05:37:40Z
O01701,2024-05-29,C0057,web,completed,2024-05-29T22:29:49Z
O03010,2024-05-29,C0011,web,completed,2024-05-29T12:50:03Z
O03088,2024-05-29,C0090,web,completed,2024-05-29T22:39:56Z
O03303,2024-05-29,C0150,store,completed,2024-05-29T14:46:38Z
O03961,2024-05-29,C0172,web,completed,2024-05-29T16:40:25Z
O04499,2024-05-29,C0073,store,completed,2024-05-29T10:15:05Z
O04948,2024-05-29,C0074,web,completed,2024-05-29T11:19:50Z
O05344,2024-05-29,C0066,phone,cancelled,2024-05-29T10:01:13Z
O05577,2024-05-29,C0142,web,completed,2024-05-29T17:59:12Z
O00254,2024-05-30,C0081,store,completed,2024-05-30T11:23:33Z
O00338,2024-05-30,C0056,web,completed,2024-05-30T14:46:37Z
O01485,2024-05-30,C0074,web,completed,2024-05-30T22:26:09Z
O01912,2024-05-30,C0136,web,completed,2024-05-30T22:02:54Z
O02202,2024-05-30,C0012,web,completed,2024-05-30T21:15:37Z
O03334,2024-05-30,C0088,web,completed,2024-05-30T18:36:38Z
O04046,2024-05-30,C0169,web,completed,2024-05-30T19:31:00Z
O04502,2024-05-30,C0126,web,completed,2024-05-30T22:54:35Z
O04512,2024-05-30,C0087,phone,completed,2024-05-30T15:08:22Z
O05059,2024-05-30,C0077,store,completed,2024-05-30T09:48:30Z
O00313,2024-05-31,C0061,web,completed,2024-05-31T17:00:26Z
O00950,2024-05-31,C0122,web,completed,2024-05-31T13:49:14Z
O01033,2024-05-31,C0001,phone,completed,2024-05-31T13:53:22Z
O01173,2024-05-31,C0081,web,completed,2024-05-31T23:26:10Z
O01603,2024-05-31,C0103,web,completed,2024-05-31T13:56:17Z
O05506,2024-05-31,C0170,web,completed,2024-05-31T17:14:29Z
O00281,2024-06-01,C0038,web,completed,2024-06-01T19:45:57Z
O01474,2024-06-01,C0098,web,completed,2024-06-01T12:32:41Z
O02214,2024-06-01,C0018,web,completed,2024-06-01T04:14:15Z
O02398,2024-06-01,C0028,web,completed,2024-06-01T16:52:01Z
O03084,2024-06-01,C0118,web,completed,2024-06-01T18:36:40Z
O04958,2024-06-01,C0137,store,completed,2024-06-01T16:14:30Z
O05089,2024-06-01,C0144,web,completed,2024-06-01T18:19:23Z
O00412,2024-06-02,C0080,web,completed,2024-06-02T05:43:05Z
O00756,2024-06-02,C0176,web,completed,2024-06-02T19:04:59Z
O02162,2024-06-02,C0005,web,completed,2024-06-02T02:39:33Z
O02784,2024-06-02,C0117,web,completed,2024-06-02T20:28:49Z
O02794,2024-06-02,C0074,web,completed,2024-06-02T17:09:37Z
O03467,2024-06-02,C0166,web,completed,2024-06-02T19:48:51Z
O03585,2024-06-02,C0011,store,completed,2024-06-02T10:08:55Z
O03971,2024-06-02,C0055,web,cancelled,2024-06-02T04:17:50Z
O04316,2024-06-02,C0179,web,completed,2024-06-02T07:43:11Z
O04739,2024-06-02,C0139,store,completed,2024-06-02T09:36:26Z
O04758,2024-06-02,C0153,web,completed,2024-06-02T13:12:09Z
O05227,2024-06-02,C0160,web,completed,2024-06-02T16:05:24Z
O05296,2024-06-02,C0021,store,completed,2024-06-02T16:38:53Z
O01429,2024-06-03,C0166,web,completed,2024-06-03T19:51:07Z
O01726,2024-06-03,C0116,web,completed,2024-06-03T12:43:54Z
O02255,2024-06-03,C0117,phone,completed,2024-06-03T09:22:24Z
O03060,2024-06-03,C0025,web,completed,2024-06-03T22:34:57Z
O03177,2024-06-03,C0127,web,completed,2024-06-03T15:50:40Z
O03460,2024-06-03,C0158,web,completed,2024-06-03T16:42:45Z
O03861,2024-06-03,C0010,web,completed,2024-06-03T05:06:08Z
O04323,2024-06-03,C0155,web,completed,2024-06-03T18:48:13Z
O04328,2024-06-03,C0094,web,completed,2024-06-03T19:03:21Z
O04699,2024-06-03,C0076,store,cancelled,2024-06-03T18:55:49Z
O05365,2024-06-03,C0084,phone,completed,2024-06-03T13:18:46Z
O05488,2024-06-03,C0110,web,completed,2024-06-03T12:08:29Z
O01056,2024-06-04,C0159,web,completed,2024-06-04T10:22:51Z
O01326,2024-06-04,C0099,web,pending,2024-06-04T21:54:54Z
O02307,2024-06-04,C0021,web,completed,2024-06-04T21:54:57Z
O02796,2024-06-04,C0072,web,completed,2024-06-04T11:35:55Z
O02928,2024-06-04,C0026,web,completed,2024-06-04T18:08:25Z
O03006,2024-06-04,C0110,web,completed,2024-06-04T17:20:20Z
O03721,2024-06-04,C0098,web,completed,2024-06-04T12:40:14Z
O04474,2024-06-04,C0108,web,completed,2024-06-04T07:35:29Z
O05541,2024-06-04,C0153,store,completed,2024-06-04T18:32:37Z
O00695,2024-06-05,C0058,web,completed,2024-06-05T17:11:25Z
O03680,2024-06-05,C0043,web,completed,2024-06-05T16:36:12Z
O03976,2024-06-05,C0150,web,completed,2024-06-05T21:22:11Z
O04391,2024-06-05,C0163,store,completed,2024-06-05T16:49:45Z
O05757,2024-06-05,C0113,web,cancelled,2024-06-05T18:17:51Z
O00185,2024-06-06,C0097,phone,cancelled,2024-06-06T11:49:52Z
O00214,2024-06-06,C0175,store,completed,2024-06-06T16:55:47Z
O04057,2024-06-06,C0048,store,completed,2024-06-06T15:10:50Z
O04217,2024-06-06,C0033,phone,cancelled,2024-06-06T17:10:25Z
O05731,2024-06-06,C0146,web,completed,2024-06-06T20:23:44Z
O01202,2024-06-07,C0085,store,completed,2024-06-07T13:54:55Z
O02384,2024-06-07,C0125,web,completed,2024-06-07T14:24:33Z
O02975,2024-06-07,C0177,web,completed,2024-06-07T08:45:13Z
O03363,2024-06-07,C0006,web,completed,2024-06-07T21:41:23Z
O04146,2024-06-07,C0034,phone,completed,2024-06-07T12:33:14Z
O04270,2024-06-07,C0142,store,completed,2024-06-07T13:33:48Z
O05217,2024-06-07,C0023,web,completed,2024-06-07T21:36:04Z
O05683,2024-06-07,C0042,web,completed,2024-06-07T18:23:28Z
O05831,2024-06-07,C0014,phone,completed,2024-06-07T13:34:26Z
O00665,2024-06-08,C0160,web,completed,2024-06-08T15:29:28Z
O00903,2024-06-08,C0122,store,completed,2024-06-08T14:13:30Z
O02410,2024-06-08,C0147,store,completed,2024-06-08T13:47:49Z
O02806,2024-06-08,C0027,web,completed,2024-06-08T20:03:20Z
O02839,2024-06-08,C0029,web,completed,2024-06-08T20:34:51Z
O02846,2024-06-08,C0170,store,completed,2024-06-08T10:05:34Z
O03531,2024-06-08,C0031,web,completed,2024-06-08T12:47:44Z
O03750,2024-06-08,C0086,web,completed,2024-06-08T11:44:40Z
O04415,2024-06-08,C0129,web,completed,2024-06-08T12:29:30Z
O05589,2024-06-08,C0113,web,completed,2024-06-08T22:23:22Z
O01378,2024-06-09,C0084,web,cancelled,2024-06-09T21:14:59Z
O01987,2024-06-09,C0143,web,completed,2024-06-09T21:10:09Z
O02458,2024-06-09,C0094,web,completed,2024-06-09T21:32:01Z
O02820,2024-06-09,C0123,store,cancelled,2024-06-09T13:56:52Z
O03245,2024-06-09,C0030,web,completed,2024-06-09T19:40:31Z
O03376,2024-06-09,C0012,store,completed,2024-06-09T13:43:48Z
O04055,2024-06-09,C0110,store,completed,2024-06-09T16:01:28Z
O04510,2024-06-09,C0178,web,completed,2024-06-09T21:18:13Z
O05267,2024-06-09,C0083,web,completed,2024-06-09T10:33:38Z
O05673,2024-06-09,C0170,web,completed,2024-06-09T23:04:14Z
O00961,2024-06-10,C0039,phone,completed,2024-06-10T11:49:08Z
O01012,2024-06-10,C0012,web,completed,2024-06-10T21:57:13Z
O01029,2024-06-10,C0171,web,completed,2024-06-10T17:31:59Z
O02209,2024-06-10,C0098,web,cancelled,2024-06-10T01:25:33Z
O02533,2024-06-10,C0131,store,completed,2024-06-10T14:55:48Z
O04010,2024-06-10,C0166,phone,completed,2024-06-10T11:40:24Z
O04969,2024-06-10,C0023,web,cancelled,2024-06-10T10:15:44Z
O05475,2024-06-10,C0118,web,completed,2024-06-10T20:18:08Z
O00124,2024-06-11,C0161,web,completed,2024-06-11T14:31:53Z
O00997,2024-06-11,C0120,web,cancelled,2024-06-11T00:42:17Z
O02039,2024-06-11,C0028,web,cancelled,2024-06-11T17:02:20Z
O02690,2024-06-11,C0107,store,pending,2024-06-11T12:35:27Z
O03331,2024-06-11,C0007,web,completed,2024-06-11T10:03:31Z
O03963,2024-06-11,C0013,store,completed,2024-06-11T16:05:34Z
O04059,2024-06-11,C0165,web,completed,2024-06-11T08:18:50Z
O04882,2024-06-11,C0003,web,completed,2024-06-11T10:12:45Z
O05051,2024-06-11,C0115,web,completed,2024-06-11T14:28:46Z
O05539,2024-06-11,C0105,phone,completed,2024-06-11T10:46:11Z
O00271,2024-06-12,C0036,web,cancelled,2024-06-12T16:59:01Z
O00672,2024-06-12,C0178,store,completed,2024-06-12T11:02:43Z
O03497,2024-06-12,C0009,web,completed,2024-06-12T21:06:04Z
O03698,2024-06-12,C0110,store,completed,2024-06-12T18:24:47Z
O03900,2024-06-12,C0103,phone,completed,2024-06-12T15:30:41Z
O04278,2024-06-12,C0088,web,completed,2024-06-12T19:34:31Z
O05403,2024-06-12,C0020,web,completed,2024-06-12T19:45:55Z
O05684,2024-06-12,C0073,store,completed,2024-06-12T10:35:18Z
O05981,2024-06-12,C0169,store,completed,2024-06-12T10:35:56Z
O00768,2024-06-13,C0021,store,completed,2024-06-13T13:05:40Z
O02459,2024-06-13,C0113,phone,completed,2024-06-13T15:48:59Z
O05645,2024-06-13,C0176,web,completed,2024-06-13T10:17:47Z
O05801,2024-06-13,C0073,web,completed,2024-06-13T21:09:02Z
O05994,2024-06-13,C0041,web,completed,2024-06-13T20:36:21Z
O00451,2024-06-14,C0037,store,pending,2024-06-14T15:33:30Z
O01036,2024-06-14,C0008,phone,completed,2024-06-14T11:31:08Z
O01212,2024-06-14,C0028,web,completed,2024-06-14T08:47:06Z
O03576,2024-06-14,C0055,web,completed,2024-06-14T19:13:21Z
O04099,2024-06-14,C0003,store,completed,2024-06-14T11:45:41Z
O04343,2024-06-14,C0007,web,completed,2024-06-14T19:42:32Z
O04953,2024-06-14,C0130,web,completed,2024-06-14T22:27:23Z
O05361,2024-06-14,C0145,store,completed,2024-06-14T17:42:04Z
O05804,2024-06-14,C0150,phone,completed,2024-06-14T14:13:59Z
O01721,2024-06-15,C0125,web,completed,2024-06-15T21:04:34Z
O01817,2024-06-15,C0082,web,completed,2024-06-15T18:51:21Z
O02063,2024-06-15,C0097,web,completed,2024-06-15T19:45:46Z
O03801,2024-06-15,C0055,store,cancelled,2024-06-15T20:00:29Z
O03973,2024-06-15,C0125,store,completed,2024-06-15T09:27:35Z
O04557,2024-06-15,C0112,store,completed,2024-06-15T10:16:14Z
O00376,2024-06-16,C0081,web,completed,2024-06-16T13:34:43Z
O01246,2024-06-16,C0055,web,completed,2024-06-16T10:54:09Z
O03914,2024-06-16,C0037,web,completed,2024-06-16T06:12:52Z
O04867,2024-06-16,C0064,store,completed,2024-06-16T15:25:02Z
O00761,2024-06-17,C0108,web,completed,2024-06-17T04:28:33Z
O01143,2024-06-17,C0035,web,completed,2024-06-17T12:45:35Z
O01184,2024-06-17,C0166,web,cancelled,2024-06-17T15:06:55Z
O01781,2024-06-17,C0011,web,completed,2024-06-17T12:40:40Z
O02580,2024-06-17,C0030,web,completed,2024-06-17T06:52:57Z
O03425,2024-06-17,C0157,web,completed,2024-06-17T23:55:44Z
O01441,2024-06-18,C0102,web,completed,2024-06-18T16:14:13Z
O01686,2024-06-18,C0018,store,completed,2024-06-18T17:31:44Z
O02166,2024-06-18,C0137,web,completed,2024-06-18T11:51:27Z
O02479,2024-06-18,C0043,web,completed,2024-06-18T16:12:49Z
O03116,2024-06-18,C0055,web,cancelled,2024-06-18T19:21:38Z
O03457,2024-06-18,C0020,store,completed,2024-06-18T15:29:16Z
O04409,2024-06-18,C0008,store,completed,2024-06-18T12:36:02Z
O04741,2024-06-18,C0063,web,completed,2024-06-18T20:22:25Z
O04786,2024-06-18,C0102,web,completed,2024-06-18T15:45:14Z
O05960,2024-06-18,C0013,web,completed,2024-06-18T11:22:35Z
O00810,2024-06-19,C0012,web,completed,2024-06-19T11:35:03Z
O02465,2024-06-19,C0107,web,completed,2024-06-19T20:43:22Z
O03168,2024-06-19,C0152,web,cancelled,2024-06-19T14:16:25Z
O03240,2024-06-19,C0126,store,completed,2024-06-19T17:24:19Z
O04482,2024-06-19,C0172,web,pending,2024-06-19T20:16:56Z
O04569,2024-06-19,C0091,store,completed,2024-06-19T15:57:25Z
O00109,2024-06-20,C0025,store,completed,2024-06-20T16:00:27Z
O00123,2024-06-20,C0135,store,completed,2024-06-20T13:41:31Z
O00625,2024-06-20,C0147,store,completed,2024-06-20T12:31:06Z
O01042,2024-06-20,C0096,web,completed,2024-06-20T15:50:07Z
O02020,2024-06-20,C0115,phone,completed,2024-06-20T12:39:33Z
O04544,2024-06-20,C0126,web,completed,2024-06-20T22:13:02Z
O05000,2024-06-20,C0179,web,completed,2024-06-20T18:53:27Z
O00009,2024-06-21,C0023,web,completed,2024-06-21T03:25:14Z
O00994,2024-06-21,C0030,phone,completed,2024-06-21T10:52:13Z
O01226,2024-06-21,C0061,web,completed,2024-06-21T12:08:24Z
O03220,2024-06-21,C0165,phone,completed,2024-06-21T13:32:00Z
O03366,2024-06-21,C0102,web,completed,2024-06-21T10:11:05Z
O03452,2024-06-21,C0176,store,cancelled,2024-06-21T14:18:19Z
O03866,2024-06-21,C0035,web,completed,2024-06-21T17:19:13Z
O04138,2024-06-21,C0177,web,completed,2024-06-21T03:29:56Z
O05046,2024-06-21,C0011,store,completed,2024-06-21T10:42:07Z
O05449,2024-06-21,C0053,phone,completed,2024-06-21T10:53:58Z
O05572,2024-06-21,C0014,web,completed,2024-06-21T18:38:36Z
O05927,2024-06-21,C0057,store,completed,2024-06-21T20:43:05Z
O00818,2024-06-22,C0021,web,completed,2024-06-22T23:24:12Z
O00839,2024-06-22,C0088,phone,completed,2024-06-22T13:33:25Z
O01307,2024-06-22,C0095,store,pending,2024-06-22T12:26:55Z
O02150,2024-06-22,C0058,web,pending,2024-06-22T09:25:59Z
O02447,2024-06-22,C0072,store,completed,2024-06-22T12:40:38Z
O02957,2024-06-22,C0037,web,completed,2024-06-22T23:35:03Z
O03368,2024-06-22,C0155,store,completed,2024-06-22T18:23:34Z
O05259,2024-06-22,C0152,web,completed,2024-06-22T19:52:08Z
O05297,2024-06-22,C0089,web,cancelled,2024-06-22T17:09:40Z
O05426,2024-06-22,C0037,store,cancelled,2024-06-22T13:19:09Z
O05527,2024-06-22,C0113,store,cancelled,2024-06-22T11:15:51Z
O01824,2024-06-23,C0069,store,completed,2024-06-23T09:16:42Z
O01848,2024-06-23,C0069,store,completed,2024-06-23T20:33:00Z
O03546,2024-06-23,C0135,store,completed,2024-06-23T11:07:40Z
O04904,2024-06-23,C0162,store,completed,2024-06-23T09:10:35Z
O05333,2024-06-23,C0122,web,completed,2024-06-23T19:24:35Z
O00181,2024-06-24,C0090,web,completed,2024-06-24T14:20:41Z
O00253,2024-06-24,C0141,store,completed,2024-06-24T14:34:12Z
O02859,2024-06-24,C0124,web,pending,2024-06-24T18:43:52Z
O02991,2024-06-24,C0173,store,completed,2024-06-24T15:47:28Z
O04572,2024-06-24,C0161,web,completed,2024-06-24T13:42:05Z
O04573,2024-06-24,C0180,web,completed,2024-06-24T11:39:00Z
O04961,2024-06-24,C0175,web,completed,2024-06-24T23:50:13Z
O05070,2024-06-24,C0105,web,completed,2024-06-24T21:59:10Z
O05090,2024-06-24,C0060,phone,completed,2024-06-24T11:44:25Z
O05441,2024-06-24,C0051,store,completed,2024-06-24T12:32:47Z
O00365,2024-06-25,C0178,phone,completed,2024-06-25T17:38:52Z
O00820,2024-06-25,C0052,web,completed,2024-06-25T09:05:46Z
O01606,2024-06-25,C0115,phone,completed,2024-06-25T10:28:54Z
O02004,2024-06-25,C0153,web,completed,2024-06-25T17:11:20Z
O03061,2024-06-25,C0083,web,completed,2024-06-25T10:31:00Z
O03358,2024-06-25,C0076,web,completed,2024-06-25T12:40:54Z
O04427,2024-06-25,C0023,web,completed,2024-06-25T20:39:58Z
O05206,2024-06-25,C0050,web,completed,2024-06-25T08:44:35Z
O05326,2024-06-25,C0090,web,completed,2024-06-25T12:55:32Z
O01714,2024-06-26,C0053,web,completed,2024-06-26T13:50:17Z
O03000,2024-06-26,C0119,store,completed,2024-06-26T14:59:10Z
O00912,2024-06-27,C0175,phone,completed,2024-06-27T12:11:39Z
O00924,2024-06-27,C0154,store,completed,2024-06-27T10:15:55Z
O03474,2024-06-27,C0018,store,completed,2024-06-27T14:24:49Z
O04962,2024-06-27,C0116,web,completed,2024-06-27T19:40:42Z
O05494,2024-06-27,C0122,web,completed,2024-06-27T19:36:52Z
O00805,2024-06-28,C0100,store,completed,2024-06-28T15:49:16Z
O00948,2024-06-28,C0050,web,completed,2024-06-28T08:43:36Z
O00962,2024-06-28,C0123,web,completed,2024-06-28T07:44:14Z
O02577,2024-06-28,C0171,store,completed,2024-06-28T09:57:32Z
O05429,2024-06-28,C0159,web,completed,2024-06-28T10:12:36Z
O03155,2024-06-29,C0043,web,completed,2024-06-29T20:55:49Z
O03381,2024-06-29,C0095,store,completed,2024-06-29T12:54:32Z
O04853,2024-06-29,C0112,web,completed,2024-06-29T18:02:28Z
O05765,2024-06-29,C0065,web,completed,2024-06-29T19:07:12Z
O00251,2024-06-30,C0056,web,completed,2024-06-30T23:45:05Z
O00340,2024-06-30,C0053,web,completed,2024-06-30T21:38:35Z
O02399,2024-06-30,C0141,store,completed,2024-06-30T11:16:44Z
O03160,2024-06-30,C0074,web,completed,2024-06-30T07:23:46Z
O03975,2024-06-30,C0126,store,completed,2024-06-30T14:32:06Z
O04905,2024-06-30,C0162,web,completed,2024-06-30T07:45:45Z
O05082,2024-06-30,C0117,phone,pending,2024-06-30T11:19:53Z
O05548,2024-06-30,C0115,web,completed,2024-06-30T20:26:41Z
O00358,2024-07-01,C0164,web,completed,2024-07-01T12:52:42Z
O01377,2024-07-01,C0123,web,completed,2024-07-01T22:14:05Z
O02099,2024-07-01,C0144,web,completed,2024-07-01T13:26:14Z
O02831,2024-07-01,C0012,store,cancelled,2024-07-01T13:21:44Z
O03179,2024-07-01,C0129,store,completed,2024-07-01T13:06:34Z
O04333,2024-07-01,C0079,store,completed,2024-07-01T12:24:08Z
O04337,2024-07-01,C0027,web,completed,2024-07-01T12:50:51Z
O04723,2024-07-01,C0003,web,completed,2024-07-01T18:38:22Z
O04820,2024-07-01,C0113,store,completed,2024-07-01T17:22:03Z
O04913,2024-07-01,C0103,web,completed,2024-07-01T12:22:13Z
O05056,2024-07-01,C0038,web,completed,2024-07-01T23:07:42Z
O05584,2024-07-01,C0066,store,completed,2024-07-01T15:54:00Z
O05650,2024-07-01,C0174,phone,completed,2024-07-01T10:34:38Z
O05833,2024-07-01,C0059,store,completed,2024-07-01T12:14:55Z
O05899,2024-07-01,C0114,web,cancelled,2024-07-01T20:26:26Z
O01404,2024-07-02,C0019,web,completed,2024-07-02T20:12:58Z
O01910,2024-07-02,C0009,web,completed,2024-07-02T16:18:38Z
O02072,2024-07-02,C0094,store,completed,2024-07-02T18:47:14Z
O02611,2024-07-02,C0028,store,completed,2024-07-02T18:29:05Z
O03274,2024-07-02,C0162,store,completed,2024-07-02T15:01:46Z
O03870,2024-07-02,C0106,store,completed,2024-07-02T15:51:29Z
O03991,2024-07-02,C0165,web,completed,2024-07-02T18:11:09Z
O05185,2024-07-02,C0168,store,completed,2024-07-02T11:30:16Z
O05268,2024-07-02,C0156,web,completed,2024-07-02T18:48:26Z
O05873,2024-07-02,C0087,web,completed,2024-07-02T11:09:52Z
O00306,2024-07-03,C0095,web,completed,2024-07-03T14:04:26Z
O00944,2024-07-03,C0041,store,completed,2024-07-03T13:39:10Z
O01735,2024-07-03,C0149,web,completed,2024-07-03T20:03:26Z
O01867,2024-07-03,C0053,web,completed,2024-07-03T02:31:57Z
O03398,2024-07-03,C0160,phone,completed,2024-07-03T15:32:43Z
O05680,2024-07-03,C0043,web,completed,2024-07-03T21:00:54Z
O00813,2024-07-04,C0064,web,completed,2024-07-04T13:00:36Z
O01132,2024-07-04,C0054,store,completed,2024-07-04T15:46:16Z
O01216,2024-07-04,C0069,web,completed,2024-07-04T11:13:06Z
O02077,2024-07-04,C0001,web,completed,2024-07-04T19:18:46Z
O02298,2024-07-04,C0032,phone,completed,2024-07-04T14:32:18Z
O03247,2024-07-04,C0108,phone,completed,2024-07-04T10:27:27Z
O03522,2024-07-04,C0036,store,completed,2024-07-04T14:47:55Z
O04239,2024-07-04,C0112,web,completed,2024-07-04T21:10:54Z
O04892,2024-07-04,C0021,web,cancelled,2024-07-04T21:23:57Z
O05850,2024-07-04,C0101,web,completed,2024-07-04T16:54:02Z
O00373,2024-07-05,C0119,web,completed,2024-07-05T07:19:23Z
O00584,2024-07-05,C0114,web,completed,2024-07-05T12:09:10Z
O00731,2024-07-05,C0085,store,completed,2024-07-05T19:13:11Z
O01823,2024-07-05,C0169,phone,completed,2024-07-05T17:42:45Z
O02353,2024-07-05,C0047,store,completed,2024-07-05T15:03:40Z
O02617,2024-07-05,C0075,store,completed,2024-07-05T12:42:38Z
O04588,2024-07-05,C0176,web,completed,2024-07-05T10:01:56Z
O05852,2024-07-05,C0176,web,completed,2024-07-05T13:40:15Z
O00294,2024-07-06,C0007,web,completed,2024-07-06T19:35:39Z
O01496,2024-07-06,C0009,web,completed,2024-07-06T16:28:37Z
O02315,2024-07-06,C0011,web,completed,2024-07-06T10:45:40Z
O05485,2024-07-06,C0153,store,completed,2024-07-06T12:59:16Z
O05763,2024-07-06,C0032,web,cancelled,2024-07-06T10:55:19Z
O01309,2024-07-07,C0025,web,completed,2024-07-07T13:47:27Z
O03032,2024-07-07,C0045,web,completed,2024-07-07T10:41:11Z
O03148,2024-07-07,C0130,store,completed,2024-07-07T14:15:07Z
O04414,2024-07-07,C0148,store,completed,2024-07-07T15:43:56Z
O05495,2024-07-07,C0022,web,completed,2024-07-07T15:14:54Z
O05507,2024-07-07,C0050,web,completed,2024-07-07T08:41:02Z
O03009,2024-07-08,C0041,store,completed,2024-07-08T16:30:45Z
O03808,2024-07-08,C0136,web,completed,2024-07-08T21:33:03Z
O04095,2024-07-08,C0107,phone,completed,2024-07-08T15:02:22Z
O04282,2024-07-08,C0179,web,completed,2024-07-08T13:35:10Z
O05132,2024-07-08,C0013,phone,completed,2024-07-08T17:04:03Z
O00472,2024-07-09,C0011,web,completed,2024-07-09T21:24:38Z
O00475,2024-07-09,C0162,web,completed,2024-07-09T20:04:42Z
O00732,2024-07-09,C0168,web,completed,2024-07-09T21:17:11Z
O01900,2024-07-09,C0077,web,completed,2024-07-09T00:09:35Z
O02748,2024-07-09,C0179,phone,completed,2024-07-09T11:48:07Z
O03772,2024-07-09,C0071,web,completed,2024-07-09T10:28:19Z
O04944,2024-07-09,C0102,web,completed,2024-07-09T07:51:03Z
O04946,2024-07-09,C0136,phone,completed,2024-07-09T16:27:18Z
O00939,2024-07-10,C0008,phone,completed,2024-07-10T17:07:57Z
O01518,2024-07-10,C0134,web,completed,2024-07-10T09:03:42Z
O02087,2024-07-10,C0160,phone,completed,2024-07-10T13:03:41Z
O02932,2024-07-10,C0130,web,completed,2024-07-10T08:03:11Z
O04757,2024-07-10,C0119,phone,completed,2024-07-10T09:48:36Z
O05022,2024-07-10,C0016,phone,completed,2024-07-10T17:39:40Z
O01026,2024-07-11,C0040,store,completed,2024-07-11T16:33:59Z
O01759,2024-07-11,C0005,web,completed,2024-07-11T19:20:02Z
O02312,2024-07-11,C0043,web,completed,2024-07-11T21:44:21Z
O02677,2024-07-11,C0164,store,completed,2024-07-11T09:02:30Z
O03601,2024-07-11,C0090,store,completed,2024-07-11T19:45:15Z
O04541,2024-07-11,C0023,web,completed,2024-07-11T16:49:10Z
O04610,2024-07-11,C0096,store,pending,2024-07-11T09:59:04Z
O00011,2024-07-12,C0001,web,pending,2024-07-12T20:08:51Z
O00531,2024-07-12,C0084,web,completed,2024-07-12T09:34:17Z
O00773,2024-07-12,C0016,web,completed,2024-07-12T10:36:01Z
O01205,2024-07-12,C0094,store,completed,2024-07-12T14:29:41Z
O01853,2024-07-12,C0077,web,completed,2024-07-12T19:45:23Z
O02722,2024-07-12,C0138,store,completed,2024-07-12T14:34:05Z
O03428,2024-07-12,C0104,web,completed,2024-07-12T09:34:55Z
O03586,2024-07-12,C0044,web,completed,2024-07-12T20:18:55Z
O04026,2024-07-12,C0114,web,completed,2024-07-12T22:44:38Z
O04169,2024-07-12,C0176,store,completed,2024-07-12T18:50:25Z
O04308,2024-07-12,C0056,web,completed,2024-07-12T00:14:03Z
O04627,2024-07-12,C0063,web,completed,2024-07-12T08:58:05Z
O04809,2024-07-12,C0040,store,completed,2024-07-12T12:10:42Z
O04949,2024-07-12,C0007,web,completed,2024-07-12T20:58:35Z
O05028,2024-07-12,C0159,web,pending,2024-07-12T09:51:44Z
O05340,2024-07-12,C0079,web,completed,2024-07-12T14:36:00Z
O05829,2024-07-12,C0081,store,completed,2024-07-12T12:04:19Z
O01789,2024-07-13,C0111,store,completed,2024-07-13T12:32:48Z
O03147,2024-07-13,C0011,store,completed,2024-07-13T16:17:41Z
