timestamp,room_temp_c,outside_temp_c,door_open_minutes
2025-05-13 15:00:00,3.811,26.294,0
2025-05-13 15:30:00,3.87,26.841,0
2025-05-13 16:00:00,3.924,28.207,0
2025-05-13 16:30:00,3.961,27.75,0
2025-05-13 17:00:00,3.989,28.241,4
2025-05-13 17:30:00,4.483,30.074,0
2025-05-13 18:00:00,4.394,29.703,0
2025-05-13 18:30:00,4.362,29.964,0
2025-05-13 19:00:00,4.289,30.767,0
2025-05-13 19:30:00,4.271,30.001,0
2025-05-13 20:00:00,4.206,31.023,0
2025-05-13 20:30:00,4.183,30.988,0
2025-05-13 21:00:00,4.219,30.71,0
2025-05-13 21:30:00,4.204,30.445,0
2025-05-13 22:00:00,4.224,30.403,0
2025-05-13 22:30:00,4.224,29.556,0
2025-05-13 23:00:00,4.261,28.99,0
2025-05-13 23:30:00,4.264,28.632,0
2025-05-14 00:00:00,4.16,27.345,0
2025-05-14 00:30:00,4.087,27.196,0
2025-05-14 01:00:00,4.039,26.259,0
2025-05-14 01:30:00,3.965,26.332,0
2025-05-14 02:00:00,4.007,24.753,0
2025-05-14 02:30:00,3.955,24.135,0
2025-05-14 03:00:00,3.915,23.125,0
2025-05-14 03:30:00,3.88,22.586,4
2025-05-14 04:00:00,4.263,22.434,0
2025-05-14 04:30:00,4.111,20.625,0
2025-05-14 05:00:00,3.931,21.477,0
2025-05-14 05:30:00,3.817,21.337,0
2025-05-14 06:00:00,3.778,21.112,0
2025-05-14 06:30:00,3.73,19.253,0
2025-05-14 07:00:00,3.628,19.873,0
2025-05-14 07:30:00,3.555,19.413,3
2025-05-14 08:00:00,3.862,18.891,0
2025-05-14 08:30:00,3.71,19.345,0
2025-05-14 09:00:00,3.675,20.566,0
2025-05-14 09:30:00,3.681,19.559,0
2025-05-14 10:00:00,3.691,20.871,0
2025-05-14 10:30:00,3.612,20.245,0
2025-05-14 11:00:00,3.561,21.335,0
2025-05-14 11:30:00,3.607,22.301,0
2025-05-14 12:00:00,3.6,22.103,8
2025-05-14 12:30:00,4.499,23.455,0
2025-05-14 13:00:00,4.275,23.784,0
2025-05-14 13:30:00,4.132,24.127,0
2025-05-14 14:00:00,3.984,25.665,0
2025-05-14 14:30:00,3.992,27.056,0
2025-05-14 15:00:00,3.975,27.408,0
2025-05-14 15:30:00,3.954,27.118,0
2025-05-14 16:00:00,3.924,29.029,0
2025-05-14 16:30:00,3.921,29.151,0
2025-05-14 17:00:00,3.935,29.333,9
2025-05-14 17:30:00,4.955,30.484,0
2025-05-14 18:00:00,4.731,30.126,0
2025-05-14 18:30:00,4.642,30.362,0
2025-05-14 19:00:00,4.531,31.491,0
2025-05-14 19:30:00,4.503,31.583,0
2025-05-14 20:00:00,4.401,31.634,0
2025-05-14 20:30:00,4.333,31.514,0
2025-05-14 21:00:00,4.316,32.308,0
2025-05-14 21:30:00,4.319,30.712,0
2025-05-14 22:00:00,4.332,30.75,0
2025-05-14 22:30:00,4.272,30.454,0
2025-05-14 23:00:00,4.284,30.806,0
2025-05-14 23:30:00,4.322,28.785,0
2025-05-15 00:00:00,4.253,29.361,0
2025-05-15 00:30:00,4.187,28.778,0
2025-05-15 01:00:00,4.124,27.627,0
2025-05-15 01:30:00,4.116,27.364,0
2025-05-15 02:00:00,4.089,26.087,0
2025-05-15 02:30:00,4.083,25.141,0
2025-05-15 03:00:00,3.97,24.937,0
2025-05-15 03:30:00,3.942,24.198,0
2025-05-15 04:00:00,3.878,23.624,2
2025-05-15 04:30:00,4.088,22.917,0
2025-05-15 05:00:00,3.945,22.422,0
2025-05-15 05:30:00,3.907,21.259,0
2025-05-15 06:00:00,3.834,21.517,0
2025-05-15 06:30:00,3.835,21.129,0
2025-05-15 07:00:00,3.769,20.646,0
2025-05-15 07:30:00,3.697,19.375,6
2025-05-15 08:00:00,4.342,20.441,0
2025-05-15 08:30:00,4.043,20.384,0
2025-05-15 09:00:00,3.92,19.688,0
2025-05-15 09:30:00,3.788,21.064,3
2025-05-15 10:00:00,4.111,21.556,0
2025-05-15 10:30:00,3.991,22.039,0
2025-05-15 11:00:00,3.862,22.911,0
2025-05-15 11:30:00,3.855,22.093,0
2025-05-15 12:00:00,3.712,23.568,6
2025-05-15 12:30:00,4.434,24.389,6
2025-05-15 13:00:00,4.948,24.987,0
2025-05-15 13:30:00,4.657,25.903,0
2025-05-15 14:00:00,4.473,25.89,0
2025-05-15 14:30:00,4.313,27.363,0
2025-05-15 15:00:00,4.186,27.928,0
2025-05-15 15:30:00,4.178,28.873,0
2025-05-15 16:00:00,4.167,29.339,0
2025-05-15 16:30:00,4.176,30.677,0
2025-05-15 17:00:00,4.165,30.924,7
2025-05-15 17:30:00,4.988,30.927,0
2025-05-15 18:00:00,4.751,31.851,0
2025-05-15 18:30:00,4.593,32.082,0
2025-05-15 19:00:00,4.51,32.596,0
2025-05-15 19:30:00,4.456,32.545,0
2025-05-15 20:00:00,4.394,32.694,0
2025-05-15 20:30:00,4.402,32.837,0
2025-05-15 21:00:00,4.351,32.228,0
2025-05-15 21:30:00,4.294,32.222,0
2025-05-15 22:00:00,4.315,32.692,0
2025-05-15 22:30:00,4.345,31.38,6
2025-05-15 23:00:00,4.973,31.202,0
2025-05-15 23:30:00,4.696,30.636,0
2025-05-16 00:00:00,4.539,30.013,0
2025-05-16 00:30:00,4.415,29.047,0
2025-05-16 01:00:00,4.33,28.605,0
2025-05-16 01:30:00,4.176,27.339,0
2025-05-16 02:00:00,4.063,26.784,0
2025-05-16 02:30:00,4.012,26.04,0
2025-05-16 03:00:00,3.974,25.422,0
2025-05-16 03:30:00,3.962,24.362,0
2025-05-16 04:00:00,4.0,23.64,5
2025-05-16 04:30:00,4.56,22.487,0
2025-05-16 05:00:00,4.299,22.667,0
2025-05-16 05:30:00,4.112,21.869,0
2025-05-16 06:00:00,4.008,21.724,0
2025-05-16 06:30:00,3.917,22.224,0
2025-05-16 07:00:00,3.848,21.304,0
2025-05-16 07:30:00,3.828,20.866,8
2025-05-16 08:00:00,4.656,21.516,0
2025-05-16 08:30:00,4.373,22.338,0
2025-05-16 09:00:00,4.163,20.935,4
2025-05-16 09:30:00,4.451,21.908,0
2025-05-16 10:00:00,4.226,22.406,0
2025-05-16 10:30:00,4.08,21.868,0
2025-05-16 11:00:00,3.861,22.889,0
2025-05-16 11:30:00,3.791,22.63,5
2025-05-16 12:00:00,4.3,24.493,5
2025-05-16 12:30:00,4.699,25.186,0
2025-05-16 13:00:00,4.433,25.715,0
2025-05-16 13:30:00,4.319,25.913,0
2025-05-16 14:00:00,4.196,27.879,0
2025-05-16 14:30:00,4.106,28.856,0
2025-05-16 15:00:00,4.096,28.775,0
2025-05-16 15:30:00,4.054,29.288,0
2025-05-16 16:00:00,4.121,29.855,0
2025-05-16 16:30:00,4.132,30.392,2
2025-05-16 17:00:00,4.38,30.876,8
2025-05-16 17:30:00,5.268,31.675,0
2025-05-16 18:00:00,4.984,32.859,0
2025-05-16 18:30:00,4.842,32.592,0
2025-05-16 19:00:00,4.659,33.294,0
2025-05-16 19:30:00,4.641,32.331,0
2025-05-16 20:00:00,4.558,33.334,0
2025-05-16 20:30:00,4.495,33.149,0
2025-05-16 21:00:00,4.45,32.389,0
2025-05-16 21:30:00,4.385,32.815,0
2025-05-16 22:00:00,4.347,32.22,0
2025-05-16 22:30:00,4.347,31.944,0
2025-05-16 23:00:00,4.326,30.913,0
2025-05-16 23:30:00,4.327,30.946,0
2025-05-17 00:00:00,4.328,30.126,0
2025-05-17 00:30:00,4.24,29.18,0
2025-05-17 01:00:00,4.152,28.226,0
2025-05-17 01:30:00,4.148,28.201,0
2025-05-17 02:00:00,4.063,27.554,0
2025-05-17 02:30:00,4.084,26.75,0
2025-05-17 03:00:00,4.071,25.318,0
2025-05-17 03:30:00,3.989,24.631,0
2025-05-17 04:00:00,3.89,24.279,0
2025-05-17 04:30:00,3.88,23.563,0
2025-05-17 05:00:00,3.858,22.597,0
2025-05-17 05:30:00,3.824,22.571,0
2025-05-17 06:00:00,3.781,22.008,0
2025-05-17 06:30:00,3.771,22.294,0
2025-05-17 07:00:00,3.748,21.186,0
2025-05-17 07:30:00,3.758,21.093,8
2025-05-17 08:00:00,4.587,21.821,0
2025-05-17 08:30:00,4.337,21.183,0
2025-05-17 09:00:00,4.082,20.932,0
2025-05-17 09:30:00,3.837,21.609,0
2025-05-17 10:00:00,3.764,20.674,0
2025-05-17 10:30:00,3.654,22.08,0
2025-05-17 11:00:00,3.661,22.852,0
2025-05-17 11:30:00,3.691,23.254,0
2025-05-17 12:00:00,3.695,23.754,7
2025-05-17 12:30:00,4.536,25.089,0
2025-05-17 13:00:00,4.35,25.561,0
2025-05-17 13:30:00,4.199,26.565,0
2025-05-17 14:00:00,4.068,27.402,0
2025-05-17 14:30:00,4.047,27.247,0
2025-05-17 15:00:00,4.028,27.736,0
2025-05-17 15:30:00,4.001,29.554,0
2025-05-17 16:00:00,4.027,29.834,0
2025-05-17 16:30:00,4.074,30.017,0
2025-05-17 17:00:00,4.114,30.587,5
2025-05-17 17:30:00,4.717,30.779,0
2025-05-17 18:00:00,4.569,31.875,0
2025-05-17 18:30:00,4.466,32.161,0
2025-05-17 19:00:00,4.453,32.869,0
2025-05-17 19:30:00,4.388,32.777,0
2025-05-17 20:00:00,4.449,32.326,0
2025-05-17 20:30:00,4.416,31.973,0
2025-05-17 21:00:00,4.359,32.678,0
2025-05-17 21:30:00,4.275,31.397,0
2025-05-17 22:00:00,4.283,31.64,0
2025-05-17 22:30:00,4.289,30.915,0
2025-05-17 23:00:00,4.223,31.141,0
2025-05-17 23:30:00,4.319,30.324,0
2025-05-18 00:00:00,4.305,30.755,0
2025-05-18 00:30:00,4.275,28.395,0
2025-05-18 01:00:00,4.221,27.49,0
2025-05-18 01:30:00,4.095,26.883,0
2025-05-18 02:00:00,4.043,26.612,0
2025-05-18 02:30:00,4.068,25.564,0
2025-05-18 03:00:00,4.019,25.041,0
2025-05-18 03:30:00,3.946,23.414,0
2025-05-18 04:00:00,3.869,22.468,0
2025-05-18 04:30:00,3.853,21.815,0
2025-05-18 05:00:00,3.797,22.139,0
2025-05-18 05:30:00,3.749,22.083,0
2025-05-18 06:00:00,3.745,21.221,0
2025-05-18 06:30:00,3.733,20.684,0
2025-05-18 07:00:00,3.72,19.71,0
2025-05-18 07:30:00,3.648,20.243,7
2025-05-18 08:00:00,4.381,19.762,0
2025-05-18 08:30:00,4.151,20.732,0
2025-05-18 09:00:00,4.021,20.609,0
2025-05-18 09:30:00,3.845,20.31,0
2025-05-18 10:00:00,3.772,21.192,0
2025-05-18 10:30:00,3.679,21.079,0
2025-05-18 11:00:00,3.65,21.94,0
2025-05-18 11:30:00,3.633,22.771,0
2025-05-18 12:00:00,3.621,23.07,7
2025-05-18 12:30:00,4.504,23.884,0
2025-05-18 13:00:00,4.25,24.616,0
2025-05-18 13:30:00,4.131,25.5,0
2025-05-18 14:00:00,4.039,25.654,0
2025-05-18 14:30:00,3.996,26.626,0
2025-05-18 15:00:00,3.959,27.294,0
2025-05-18 15:30:00,3.996,27.749,0
2025-05-18 16:00:00,3.975,28.669,0
2025-05-18 16:30:00,4.036,29.013,0
2025-05-18 17:00:00,4.065,29.583,4
2025-05-18 17:30:00,4.532,30.992,0
2025-05-18 18:00:00,4.479,31.847,0
2025-05-18 18:30:00,4.395,32.028,0
2025-05-18 19:00:00,4.359,31.357,0
2025-05-18 19:30:00,4.331,31.779,0
2025-05-18 20:00:00,4.258,31.851,0
2025-05-18 20:30:00,4.275,31.003,0
2025-05-18 21:00:00,4.313,31.129,0
2025-05-18 21:30:00,4.285,31.595,0
2025-05-18 22:00:00,4.255,31.379,0
2025-05-18 22:30:00,4.237,30.528,0
2025-05-18 23:00:00,4.164,29.993,0
2025-05-18 23:30:00,4.112,29.104,0
2025-05-19 00:00:00,4.128,28.413,0
2025-05-19 00:30:00,4.095,27.398,0
2025-05-19 01:00:00,4.017,26.79,0
2025-05-19 01:30:00,4.007,26.364,0
2025-05-19 02:00:00,3.973,24.423,0
2025-05-19 02:30:00,3.927,25.186,0
2025-05-19 03:00:00,3.908,23.756,0
2025-05-19 03:30:00,3.885,23.289,0
2025-05-19 04:00:00,3.895,21.708,0
2025-05-19 04:30:00,3.802,21.89,0
2025-05-19 05:00:00,3.766,20.529,0
2025-05-19 05:30:00,3.67,20.041,0
2025-05-19 06:00:00,3.645,20.08,0
2025-05-19 06:30:00,3.57,19.972,3
2025-05-19 07:00:00,3.899,19.389,0
2025-05-19 07:30:00,3.807,18.443,5
2025-05-19 08:00:00,4.213,19.206,0
2025-05-19 08:30:00,3.99,18.905,6
2025-05-19 09:00:00,4.514,18.652,0
2025-05-19 09:30:00,4.18,19.258,0
2025-05-19 10:00:00,4.033,20.275,0
2025-05-19 10:30:00,3.922,19.828,0
2025-05-19 11:00:00,3.81,20.659,0
2025-05-19 11:30:00,3.691,20.534,0
2025-05-19 12:00:00,3.59,21.392,5
2025-05-19 12:30:00,4.172,22.774,0
2025-05-19 13:00:00,4.037,23.545,0
2025-05-19 13:30:00,3.915,24.097,0
2025-05-19 14:00:00,3.818,25.11,0
2025-05-19 14:30:00,3.833,25.319,0
2025-05-19 15:00:00,3.826,26.162,0
2025-05-19 15:30:00,3.842,27.999,0
2025-05-19 16:00:00,3.885,27.918,0
2025-05-19 16:30:00,3.879,28.575,0
2025-05-19 17:00:00,3.906,28.93,8
2025-05-19 17:30:00,4.833,29.339,0
2025-05-19 18:00:00,4.601,30.221,0
2025-05-19 18:30:00,4.503,30.421,0
2025-05-19 19:00:00,4.397,30.855,0
2025-05-19 19:30:00,4.328,30.76,0
2025-05-19 20:00:00,4.286,31.084,0
2025-05-19 20:30:00,4.298,30.153,0
2025-05-19 21:00:00,4.27,30.645,0
2025-05-19 21:30:00,4.28,29.804,0
2025-05-19 22:00:00,4.298,30.652,0
2025-05-19 22:30:00,4.296,29.961,0
2025-05-19 23:00:00,4.244,29.343,0
2025-05-19 23:30:00,4.221,29.083,0
2025-05-20 00:00:00,4.186,28.466,0
2025-05-20 00:30:00,4.124,28.232,0
2025-05-20 01:00:00,4.075,26.639,4
2025-05-20 01:30:00,4.526,25.775,0
2025-05-20 02:00:00,4.365,24.965,0
2025-05-20 02:30:00,4.242,24.049,0
2025-05-20 03:00:00,4.113,23.115,0
2025-05-20 03:30:00,4.044,22.158,0
2025-05-20 04:00:00,3.896,21.791,0
2025-05-20 04:30:00,3.82,21.054,0
2025-05-20 05:00:00,3.739,21.158,0
2025-05-20 05:30:00,3.733,19.78,0
2025-05-20 06:00:00,3.656,19.641,3
2025-05-20 06:30:00,3.922,18.837,0
2025-05-20 07:00:00,3.737,19.094,0
2025-05-20 07:30:00,3.686,19.001,9
2025-05-20 08:00:00,4.584,17.944,0
2025-05-20 08:30:00,4.286,19.142,0
2025-05-20 09:00:00,4.081,19.272,0
2025-05-20 09:30:00,3.915,18.705,0
2025-05-20 10:00:00,3.789,19.208,0
2025-05-20 10:30:00,3.662,19.974,0
2025-05-20 11:00:00,3.633,20.307,0
2025-05-20 11:30:00,3.622,20.928,0
2025-05-20 12:00:00,3.577,22.353,6
2025-05-20 12:30:00,4.304,22.447,0
2025-05-20 13:00:00,4.16,22.801,0
2025-05-20 13:30:00,4.036,24.18,0
2025-05-20 14:00:00,3.997,24.432,0
2025-05-20 14:30:00,3.935,25.331,0
2025-05-20 15:00:00,3.881,26.938,0
2025-05-20 15:30:00,3.979,26.532,0
2025-05-20 16:00:00,3.942,27.767,0
2025-05-20 16:30:00,3.902,28.908,0
2025-05-20 17:00:00,3.97,29.182,3
2025-05-20 17:30:00,4.339,29.94,0
2025-05-20 18:00:00,4.347,30.305,0
2025-05-20 18:30:00,4.288,30.865,0
2025-05-20 19:00:00,4.249,30.437,0
2025-05-20 19:30:00,4.188,30.892,0
2025-05-20 20:00:00,4.21,31.313,0
2025-05-20 20:30:00,4.177,30.809,0
2025-05-20 21:00:00,4.262,31.242,0
2025-05-20 21:30:00,4.299,31.298,0
2025-05-20 22:00:00,4.279,30.217,0
2025-05-20 22:30:00,4.226,29.04,0
2025-05-20 23:00:00,4.23,29.119,0
2025-05-20 23:30:00,4.164,28.308,0
2025-05-21 00:00:00,4.041,28.9,0
2025-05-21 00:30:00,4.037,28.042,0
2025-05-21 01:00:00,4.029,27.872,0
2025-05-21 01:30:00,4.006,25.971,0
2025-05-21 02:00:00,3.934,24.876,0
2025-05-21 02:30:00,3.873,24.004,0
2025-05-21 03:00:00,3.939,23.532,0
2025-05-21 03:30:00,3.904,22.455,0
2025-05-21 04:00:00,3.849,22.345,0
2025-05-21 04:30:00,3.804,21.294,0
2025-05-21 05:00:00,3.725,20.646,0
2025-05-21 05:30:00,3.649,20.767,0
2025-05-21 06:00:00,3.598,20.558,0
2025-05-21 06:30:00,3.584,18.839,0
2025-05-21 07:00:00,3.526,19.988,0
2025-05-21 07:30:00,3.501,19.358,8
2025-05-21 08:00:00,4.369,19.274,0
2025-05-21 08:30:00,4.104,19.508,0
2025-05-21 09:00:00,3.93,19.687,0
2025-05-21 09:30:00,3.815,20.218,0
2025-05-21 10:00:00,3.734,20.478,0
2025-05-21 10:30:00,3.722,21.376,0
2025-05-21 11:00:00,3.692,21.952,0
2025-05-21 11:30:00,3.672,22.176,0
2025-05-21 12:00:00,3.644,22.339,8
2025-05-21 12:30:00,4.551,24.421,0
2025-05-21 13:00:00,4.3,23.883,0
2025-05-21 13:30:00,4.086,25.021,0
2025-05-21 14:00:00,4.055,26.013,0
2025-05-21 14:30:00,3.994,26.065,0
2025-05-21 15:00:00,3.976,27.153,0
2025-05-21 15:30:00,3.947,28.355,0
2025-05-21 16:00:00,3.965,28.324,0
2025-05-21 16:30:00,3.973,29.391,0
2025-05-21 17:00:00,3.958,29.77,7
2025-05-21 17:30:00,4.758,30.323,0
2025-05-21 18:00:00,4.584,30.57,0
2025-05-21 18:30:00,4.487,31.459,0
2025-05-21 19:00:00,4.435,32.416,0
2025-05-21 19:30:00,4.411,31.976,0
2025-05-21 20:00:00,4.406,30.568,0
2025-05-21 20:30:00,4.328,32.325,0
2025-05-21 21:00:00,4.343,31.942,0
2025-05-21 21:30:00,4.312,31.446,0
2025-05-21 22:00:00,4.273,31.334,0
2025-05-21 22:30:00,4.25,29.711,0
2025-05-21 23:00:00,4.219,29.958,0
2025-05-21 23:30:00,4.184,29.734,0
2025-05-22 00:00:00,4.129,29.044,0
2025-05-22 00:30:00,4.052,28.213,0
2025-05-22 01:00:00,4.013,27.766,0
2025-05-22 01:30:00,4.028,27.253,0
2025-05-22 02:00:00,3.976,25.846,0
2025-05-22 02:30:00,3.933,25.243,0
2025-05-22 03:00:00,3.907,25.578,0
2025-05-22 03:30:00,3.882,23.309,0
2025-05-22 04:00:00,3.84,22.492,0
2025-05-22 04:30:00,3.839,22.936,0
2025-05-22 05:00:00,3.765,21.697,0
2025-05-22 05:30:00,3.693,21.588,0
2025-05-22 06:00:00,3.672,21.305,0
2025-05-22 06:30:00,3.614,21.199,0
2025-05-22 07:00:00,3.648,20.774,0
2025-05-22 07:30:00,3.623,20.155,3
2025-05-22 08:00:00,3.983,20.369,0
2025-05-22 08:30:00,3.866,20.232,5
2025-05-22 09:00:00,4.299,20.125,0
2025-05-22 09:30:00,4.019,20.801,0
2025-05-22 10:00:00,3.857,21.83,0
2025-05-22 10:30:00,3.752,20.925,0
2025-05-22 11:00:00,3.724,21.1,0
2025-05-22 11:30:00,3.631,22.998,0
2025-05-22 12:00:00,3.662,23.78,6
2025-05-22 12:30:00,4.379,23.969,0
2025-05-22 13:00:00,4.159,25.232,2
2025-05-22 13:30:00,4.321,25.78,0
2025-05-22 14:00:00,4.227,26.538,0
2025-05-22 14:30:00,4.141,27.724,0
2025-05-22 15:00:00,4.048,28.723,0
2025-05-22 15:30:00,4.043,28.72,4
2025-05-22 16:00:00,4.55,30.368,0
2025-05-22 16:30:00,4.413,29.925,0
2025-05-22 17:00:00,4.3,29.94,7
2025-05-22 17:30:00,5.07,31.699,0
2025-05-22 18:00:00,4.817,32.18,0
2025-05-22 18:30:00,4.623,31.798,0
2025-05-22 19:00:00,4.524,33.125,0
2025-05-22 19:30:00,4.453,32.97,0
2025-05-22 20:00:00,4.439,32.708,0
2025-05-22 20:30:00,4.364,32.683,0
2025-05-22 21:00:00,4.365,33.378,0
2025-05-22 21:30:00,4.337,32.59,0
2025-05-22 22:00:00,4.336,31.789,0
2025-05-22 22:30:00,4.309,32.241,0
2025-05-22 23:00:00,4.352,31.019,0
2025-05-22 23:30:00,4.356,31.132,0
2025-05-23 00:00:00,4.31,30.127,0
2025-05-23 00:30:00,4.176,29.456,0
2025-05-23 01:00:00,4.149,28.365,0
2025-05-23 01:30:00,4.131,28.049,0
2025-05-23 02:00:00,4.109,27.294,0
2025-05-23 02:30:00,4.103,26.763,0
2025-05-23 03:00:00,4.094,25.384,0
2025-05-23 03:30:00,4.023,24.852,0
2025-05-23 04:00:00,4.094,23.846,0
2025-05-23 04:30:00,3.956,22.445,0
2025-05-23 05:00:00,3.877,23.411,0
2025-05-23 05:30:00,3.78,22.298,0
2025-05-23 06:00:00,3.679,22.297,0
2025-05-23 06:30:00,3.667,21.256,0
2025-05-23 07:00:00,3.637,20.856,0
2025-05-23 07:30:00,3.638,20.543,6
2025-05-23 08:00:00,4.261,21.033,0
2025-05-23 08:30:00,3.99,21.727,0
2025-05-23 09:00:00,3.876,20.435,0
2025-05-23 09:30:00,3.812,21.511,0
2025-05-23 10:00:00,3.799,21.67,0
2025-05-23 10:30:00,3.785,22.505,0
2025-05-23 11:00:00,3.721,22.907,0
2025-05-23 11:30:00,3.703,23.561,0
2025-05-23 12:00:00,3.665,24.092,5
2025-05-23 12:30:00,4.285,24.638,0
2025-05-23 13:00:00,4.147,25.482,0
2025-05-23 13:30:00,4.073,26.731,0
2025-05-23 14:00:00,4.084,27.505,0
2025-05-23 14:30:00,4.102,28.082,0
2025-05-23 15:00:00,4.098,28.939,0
2025-05-23 15:30:00,4.103,29.375,0
2025-05-23 16:00:00,4.08,29.733,0
2025-05-23 16:30:00,4.121,31.033,0
2025-05-23 17:00:00,4.116,31.536,8
2025-05-23 17:30:00,5.045,32.049,0
2025-05-23 18:00:00,4.836,31.941,0
2025-05-23 18:30:00,4.703,32.515,0
2025-05-23 19:00:00,4.654,33.064,0
2025-05-23 19:30:00,4.568,32.83,0
2025-05-23 20:00:00,4.479,33.596,0
2025-05-23 20:30:00,4.419,33.418,0
2025-05-23 21:00:00,4.361,32.903,0
2025-05-23 21:30:00,4.396,32.491,0
2025-05-23 22:00:00,4.364,31.783,0
2025-05-23 22:30:00,4.315,31.421,0
2025-05-23 23:00:00,4.251,32.348,0
2025-05-23 23:30:00,4.291,31.544,0
2025-05-24 00:00:00,4.329,30.354,0
2025-05-24 00:30:00,4.295,29.377,0
2025-05-24 01:00:00,4.274,28.876,0
2025-05-24 01:30:00,4.211,27.419,0
2025-05-24 02:00:00,4.148,26.42,0
2025-05-24 02:30:00,4.03,26.057,0
2025-05-24 03:00:00,3.979,25.186,0
2025-05-24 03:30:00,3.923,25.036,0
2025-05-24 04:00:00,3.934,24.157,0
2025-05-24 04:30:00,3.899,22.852,0
2025-05-24 05:00:00,3.808,23.011,0
2025-05-24 05:30:00,3.797,23.059,0
2025-05-24 06:00:00,3.746,22.227,0
2025-05-24 06:30:00,3.723,22.099,0
2025-05-24 07:00:00,3.647,21.886,0
2025-05-24 07:30:00,3.648,21.72,3
2025-05-24 08:00:00,3.964,21.078,0
2025-05-24 08:30:00,3.866,21.882,0
2025-05-24 09:00:00,3.764,21.975,0
2025-05-24 09:30:00,3.747,21.997,0
2025-05-24 10:00:00,3.727,21.272,0
2025-05-24 10:30:00,3.697,22.689,3
2025-05-24 11:00:00,4.049,22.875,0
2025-05-24 11:30:00,3.901,22.611,0
2025-05-24 12:00:00,3.893,23.293,6
2025-05-24 12:30:00,4.512,24.425,0
2025-05-24 13:00:00,4.327,25.153,0
2025-05-24 13:30:00,4.193,25.859,0
2025-05-24 14:00:00,4.111,26.846,0
2025-05-24 14:30:00,4.037,27.014,6
2025-05-24 15:00:00,4.612,28.421,0
2025-05-24 15:30:00,4.504,28.976,0
2025-05-24 16:00:00,4.34,29.699,0
2025-05-24 16:30:00,4.292,30.074,0
2025-05-24 17:00:00,4.273,31.565,3
2025-05-24 17:30:00,4.573,32.309,0
2025-05-24 18:00:00,4.532,31.729,0
2025-05-24 18:30:00,4.517,32.681,0
2025-05-24 19:00:00,4.528,32.53,0
2025-05-24 19:30:00,4.453,33.217,0
2025-05-24 20:00:00,4.391,32.612,0
2025-05-24 20:30:00,4.346,32.566,0
2025-05-24 21:00:00,4.332,32.445,0
2025-05-24 21:30:00,4.301,32.321,0
2025-05-24 22:00:00,4.254,31.864,0
2025-05-24 22:30:00,4.298,31.611,0
2025-05-24 23:00:00,4.247,30.971,5
2025-05-24 23:30:00,4.763,30.385,0
2025-05-25 00:00:00,4.572,29.393,0
2025-05-25 00:30:00,4.466,28.039,0
2025-05-25 01:00:00,4.357,27.731,0
2025-05-25 01:30:00,4.222,26.76,0
2025-05-25 02:00:00,4.147,26.164,0
2025-05-25 02:30:00,4.032,25.165,0
2025-05-25 03:00:00,4.056,24.976,5
2025-05-25 03:30:00,4.595,23.708,0
2025-05-25 04:00:00,4.348,23.561,0
2025-05-25 04:30:00,4.202,22.069,0
2025-05-25 05:00:00,4.054,22.06,0
2025-05-25 05:30:00,3.888,21.192,0
2025-05-25 06:00:00,3.772,20.747,0
2025-05-25 06:30:00,3.686,21.07,0
2025-05-25 07:00:00,3.583,20.472,0
2025-05-25 07:30:00,3.583,20.266,9
2025-05-25 08:00:00,4.585,20.27,0
2025-05-25 08:30:00,4.301,20.059,0
2025-05-25 09:00:00,4.054,20.431,0
2025-05-25 09:30:00,3.927,21.345,0
2025-05-25 10:00:00,3.821,21.132,0
2025-05-25 10:30:00,3.751,21.415,0
2025-05-25 11:00:00,3.73,22.436,0
2025-05-25 11:30:00,3.752,21.962,0
2025-05-25 12:00:00,3.715,23.058,4
2025-05-25 12:30:00,4.211,23.944,0
2025-05-25 13:00:00,4.094,24.675,0
2025-05-25 13:30:00,4.004,25.411,0
2025-05-25 14:00:00,3.906,26.256,0
2025-05-25 14:30:00,3.887,27.2,0
2025-05-25 15:00:00,3.92,27.979,0
2025-05-25 15:30:00,3.985,28.565,0
2025-05-25 16:00:00,3.921,28.496,0
2025-05-25 16:30:00,3.942,28.639,0
2025-05-25 17:00:00,3.924,29.919,9
2025-05-25 17:30:00,5.014,31.105,0
2025-05-25 18:00:00,4.814,30.757,0
2025-05-25 18:30:00,4.682,31.504,0
2025-05-25 19:00:00,4.526,32.618,0
2025-05-25 19:30:00,4.494,30.728,0
2025-05-25 20:00:00,4.397,32.189,0
2025-05-25 20:30:00,4.399,31.095,0
2025-05-25 21:00:00,4.35,31.582,0
2025-05-25 21:30:00,4.292,30.753,0
2025-05-25 22:00:00,4.23,31.104,5
2025-05-25 22:30:00,4.86,30.674,0
2025-05-25 23:00:00,4.662,29.727,0
2025-05-25 23:30:00,4.516,29.189,0
2025-05-26 00:00:00,4.455,28.594,0
2025-05-26 00:30:00,4.328,28.32,0
2025-05-26 01:00:00,4.272,27.312,0
2025-05-26 01:30:00,4.177,26.577,0
2025-05-26 02:00:00,4.131,25.051,0
2025-05-26 02:30:00,4.039,24.206,0
2025-05-26 03:00:00,4.002,23.74,0
2025-05-26 03:30:00,3.963,23.25,0
2025-05-26 04:00:00,3.864,22.393,0
2025-05-26 04:30:00,3.86,22.364,0
2025-05-26 05:00:00,3.807,21.33,0
2025-05-26 05:30:00,3.704,20.041,0
2025-05-26 06:00:00,3.66,19.786,0
